Latitude,Longitude,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Sentiment_Score,Ride_Sharing_Demand,Parking_Availability,Emission_Levels_g_km,Energy_Consumption_L_h,Traffic_Condition
40.79897405,-73.92844311,144,61.39716539,72.22340904,Red,Snow,0,0.796791708,82,2,110.2488021,18.83699823,Medium
40.62171307,-73.77562056,232,44.55252882,91.970035,Green,Clear,0,0.77113377,46,42,213.2638444,28.68148305,High
40.67515849,-73.91287004,179,26.67071158,83.10289149,Green,Fog,0,0.448950848,59,6,473.7802961,19.16036105,High
40.69952404,-73.75371819,180,24.53079087,86.57069941,Green,Rain,0,-0.415393126,61,19,154.8808153,11.18413769,High
40.82751312,-73.90914284,169,26.87276217,74.18506651,Yellow,Fog,0,0.979764755,72,13,263.0116149,8.147870799,Medium
40.67126797,-73.82606048,179,20.86077301,74.65345432,Green,Fog,0,-0.64511708,57,1,480.6759826,17.47691721,Medium
40.63201615,-73.79211787,166,15.51551028,18.15726682,Yellow,Fog,0,-0.708600465,67,43,129.4912614,21.46523981,High
40.70258485,-73.8420501,83,76.36909314,28.0844904,Yellow,Rain,0,0.256219062,27,40,264.6744831,11.61425416,Low
40.66225436,-73.76864873,112,71.07769147,12.50859113,Yellow,Rain,0,0.588082406,64,23,325.5158891,15.10072486,Medium
40.82977616,-73.87626553,20,36.07185147,95.60053999,Red,Rain,0,0.136090752,37,45,359.3962218,22.53090012,High
40.61889576,-73.8495488,270,10.68837221,16.32153894,Red,Fog,0,0.203695018,73,29,185.0127474,26.91132817,High
40.63967945,-73.74106003,272,68.72056989,63.49594152,Red,Fog,0,0.717665553,87,36,223.1594355,8.831408137,High
40.88925377,-73.93284225,46,23.34574928,36.76893563,Yellow,Clear,0,0.144521906,59,39,172.8899236,6.348119876,Medium
40.60699403,-73.82230383,293,78.52578033,84.85544287,Red,Clear,0,-0.582839158,56,47,230.149022,11.01102409,High
40.75489548,-73.94581941,207,72.6429605,26.88989539,Green,Clear,0,-0.643787163,99,3,89.73784261,10.003126,High
40.80045385,-73.89634948,114,76.35720375,61.50490595,Yellow,Rain,0,-0.338955637,8,45,443.5090984,28.71124531,Medium
40.87749848,-73.99892837,57,17.42763118,78.36364424,Green,Fog,0,-0.491295146,74,48,493.004581,11.69726154,High
40.63223519,-73.94794346,20,35.06282058,70.85616913,Red,Clear,0,0.389494333,13,27,223.9268762,15.44832984,Medium
40.76603997,-73.9786335,18,39.86304269,86.92012406,Green,Snow,0,-0.190670911,35,2,66.69498428,16.69694736,High
40.85967483,-73.84001485,203,13.29105848,14.05037038,Yellow,Rain,0,0.893587191,94,10,58.12489764,6.959131675,High
40.63278716,-73.78108102,76,54.27403128,10.98848243,Yellow,Snow,1,-0.656999644,3,21,390.6690998,28.82658288,High
40.77576165,-73.90528726,144,58.60626395,19.74172384,Yellow,Fog,0,0.056067937,62,46,128.1674064,12.97266047,Medium
40.86433612,-73.78891578,76,76.62753894,53.75302597,Yellow,Fog,0,0.793181725,97,33,373.9566315,26.59008221,Medium
40.64272767,-73.73036404,225,10.32059707,97.65306171,Red,Snow,0,-0.830123324,84,41,118.3549208,15.16213539,High
40.85296609,-73.83973564,257,18.7996469,39.49525867,Green,Fog,0,0.204722887,86,9,228.0095685,28.3047444,High
40.80703264,-73.90368991,225,36.11137845,33.10859299,Green,Snow,0,-0.713582135,8,16,318.7425946,19.5826319,High
40.66836748,-73.78837134,203,40.65276085,65.65013235,Yellow,Snow,0,-0.969292228,75,17,356.2954098,23.63560129,High
40.71482899,-73.74120716,148,19.57965224,74.4409796,Red,Fog,0,0.530093842,80,5,316.150314,11.83439136,High
40.85196921,-73.73558452,125,8.074649219,16.47208972,Green,Snow,0,0.063771416,47,6,451.9730143,12.98018518,High
40.89325751,-73.77774648,80,42.63091519,35.07097591,Green,Snow,0,0.598669086,69,0,138.8578767,25.42107781,Low
40.79016937,-73.95646656,247,20.38449437,71.52166837,Green,Clear,0,-0.41517811,12,16,99.69483403,15.56784671,High
40.77139987,-73.73710349,289,36.59608225,90.88722184,Yellow,Snow,0,-0.359631506,68,1,348.2910989,25.35918954,High
40.7518995,-73.73459428,181,27.72651569,74.65935494,Green,Clear,0,-0.429313316,34,48,144.3471376,22.68070484,Medium
40.86010494,-73.71879348,206,13.1874484,73.53406507,Green,Snow,0,-0.57015107,91,44,369.3706818,13.60836008,High
40.68773489,-73.87144267,240,76.64513677,24.25403698,Green,Clear,0,0.59836539,98,9,108.5955712,6.131496558,High
40.62760025,-73.7471039,183,74.6662698,72.97199176,Yellow,Rain,0,0.040144253,54,9,175.2705833,24.28169253,Medium
40.60805341,-73.97003006,151,42.10888958,51.64516061,Yellow,Fog,0,-0.575833497,8,17,375.7019367,8.527791372,Medium
40.66491833,-73.87858094,223,47.00278303,89.67832589,Yellow,Snow,0,0.065561973,59,24,389.8286816,5.654034836,High
40.77587266,-73.72769167,203,45.89755535,42.3320196,Red,Fog,0,-0.560724862,49,1,63.93503571,26.90126551,High
40.64070297,-73.72900022,59,47.71939349,99.67484765,Yellow,Fog,0,-0.072386053,8,18,327.8575616,14.01562854,High
40.86008017,-73.98955963,103,64.27756952,92.91849574,Yellow,Fog,0,-0.847821679,72,1,470.4016846,7.789639892,High
40.64159922,-73.73105874,57,61.56801784,51.31633465,Red,Rain,0,-0.055633029,91,18,373.4978176,27.95644203,Medium
40.67057686,-73.78755894,158,72.40825982,60.3536272,Yellow,Rain,0,-0.827353825,77,5,147.6806666,16.93513587,Medium
40.80707532,-73.77088828,156,18.14013125,78.28317258,Yellow,Clear,0,-0.994803449,25,8,261.843381,26.71809712,High
40.63663154,-73.80352728,251,17.48496214,42.722774,Red,Fog,1,0.966647309,87,33,192.1777151,8.356505964,High
40.81931138,-73.78288021,199,13.16281248,53.69037105,Red,Rain,0,0.612214474,4,48,418.031037,21.44982091,High
40.73013029,-73.81244886,97,23.56660161,15.55958763,Red,Rain,0,-0.13922107,36,25,114.0132144,23.5159609,Medium
40.88447138,-73.77870354,148,45.66634465,92.97883872,Yellow,Clear,0,0.674596175,21,32,211.3264687,6.186068309,High
40.84552155,-73.80223608,187,42.18943796,60.59686143,Green,Snow,0,-0.839963588,44,16,495.5951842,15.94589618,Medium
40.75381622,-73.70370031,153,40.81273004,64.66765315,Red,Clear,0,-0.336316391,48,32,447.9185358,16.78645277,Medium
40.83070219,-73.83903186,88,45.35914169,52.72587579,Yellow,Snow,0,0.274637064,21,42,68.25868964,22.98342144,Medium
40.70030035,-73.94217633,46,13.86368884,73.10548483,Yellow,Clear,0,0.701753807,83,15,202.0670067,9.740680488,High
40.75942248,-73.78304814,11,60.60548156,76.74982903,Red,Snow,0,0.094711067,57,22,214.356959,18.41106903,Medium
40.86953243,-73.87326949,148,34.26962953,44.11200001,Yellow,Fog,0,-0.903290343,13,26,372.9731773,24.43303745,Medium
40.64992616,-73.833981,174,37.52313373,90.25513207,Yellow,Rain,0,-0.408518939,57,40,207.2745037,28.82351977,High
40.64601966,-73.9909349,65,72.39378361,90.93855645,Yellow,Fog,0,0.26584031,90,33,446.4554932,19.53229641,High
40.84436688,-73.88065936,274,29.97479433,25.39168687,Yellow,Rain,0,0.734016192,40,9,435.089164,27.77199513,High
40.87800241,-73.71798777,12,6.800507393,58.47709902,Green,Clear,0,0.320879549,29,13,271.3100885,25.6255297,High
40.87312469,-73.87481915,202,65.34123998,15.53760944,Green,Rain,0,0.573093024,3,36,97.29333612,29.7139158,High
40.69496223,-73.97628542,216,65.93373671,91.85690039,Red,Fog,0,0.494278565,88,18,400.5396113,9.838494072,High
40.87748284,-73.98263955,156,62.05460838,45.89457784,Red,Rain,0,0.471409897,88,6,95.63763335,29.08484884,Medium
40.63317754,-73.93987691,81,5.017799339,44.69235941,Yellow,Fog,0,0.051371231,8,27,315.1178586,6.847795826,High
40.71159589,-73.99898078,26,66.53667873,54.22455483,Green,Clear,0,0.149850315,95,49,292.2376412,18.84849505,Medium
40.76556053,-73.99118769,256,47.5064475,33.41305543,Green,Clear,0,0.773897479,7,9,315.9654359,11.62909821,High
40.82332457,-73.84591177,31,13.10892616,78.58636665,Red,Snow,0,-0.367745759,86,36,485.2936034,9.527979797,High
40.67880352,-73.79843458,59,14.39681446,79.15313353,Yellow,Rain,0,-0.347966449,72,3,195.3967762,8.849794782,High
40.81512995,-73.95392881,267,12.0884991,65.94821217,Green,Clear,0,-0.272043026,99,31,314.9131588,20.60749137,High
40.78924059,-73.87470163,142,50.37658227,19.71408794,Green,Snow,1,-0.751169944,17,19,290.808723,14.56648253,High
40.65383877,-73.9265864,256,15.10479826,93.2018876,Green,Rain,0,0.049412754,35,33,364.5844057,14.75512993,High
40.81368453,-73.98654573,106,50.63542655,31.46462924,Red,Snow,0,-0.880098797,72,8,318.7881451,18.60349484,Medium
40.78336807,-73.95514446,174,55.27371445,93.93807111,Green,Snow,0,-0.997845318,4,41,262.6958418,28.83168587,High
40.67671702,-73.98827225,128,31.43619725,94.04331668,Green,Rain,0,-0.412658136,39,6,273.1474677,25.24165319,High
40.60471933,-73.81733537,223,57.11713615,30.66768925,Yellow,Snow,0,-0.754848061,10,24,145.8870527,17.2966355,High
40.72939732,-73.70024644,48,76.86211258,94.30109272,Green,Rain,0,0.165327588,12,43,396.8777647,10.55393805,High
40.67239049,-73.95797759,105,18.32790709,43.48201893,Yellow,Fog,0,0.076156802,24,42,271.612444,7.275693591,High
40.81007481,-73.93011707,169,25.72475895,40.52324689,Red,Fog,0,-0.243505911,30,25,474.8330906,24.12514958,Medium
40.80704166,-73.94361152,64,69.85071301,78.01795047,Yellow,Snow,0,0.468948617,75,33,202.591067,23.91764585,Medium
40.73211591,-73.92585383,210,54.55814724,81.08212018,Yellow,Snow,0,-0.453861886,41,5,97.13703492,13.71001093,High
40.61911607,-73.72340965,193,27.3702147,48.81397874,Red,Rain,1,0.857686415,51,5,340.9654765,28.63288097,High
40.77126099,-73.78483982,76,51.06583915,51.19853536,Red,Fog,0,0.882987894,83,42,302.6271446,14.52639986,Medium
40.69735615,-73.73515231,159,69.59725976,87.91653686,Red,Rain,0,-0.875723247,17,14,98.27152137,13.31093502,High
40.69869793,-73.85338261,139,53.3281999,23.46111086,Green,Clear,0,-0.63815614,11,43,50.95488672,15.42613776,Medium
40.6025311,-73.97376883,22,57.96674199,48.73909982,Red,Snow,0,-0.339163664,1,34,325.5984682,7.556914805,Low
40.78640227,-73.71202013,181,51.89393306,77.925587,Yellow,Clear,0,0.236334309,76,48,391.6317629,28.37126283,Medium
40.60079412,-73.75107397,275,77.26842002,11.49502454,Green,Clear,1,0.626397908,65,31,357.087262,8.223859698,High
40.70304793,-73.84621747,227,52.24612259,53.30224779,Yellow,Rain,0,-0.494631839,93,17,240.852211,19.20509713,High
40.8590111,-73.70372348,225,16.3301555,35.12817604,Green,Snow,0,-0.362851891,56,28,475.3437758,17.1324392,High
40.65684193,-73.77819843,190,75.06974891,51.95576231,Green,Fog,0,0.486312029,96,6,462.8977964,26.11450319,Medium
40.79943284,-73.99157689,124,9.048472314,76.84591133,Green,Snow,0,0.898634721,30,23,360.3730185,22.73788243,High
40.71153736,-73.85082348,192,19.51772204,29.19383891,Green,Rain,0,0.44721835,56,17,360.9104409,26.68813499,High
40.63883431,-73.81094799,172,12.06758919,94.66673125,Red,Fog,0,0.281439168,51,32,60.14298631,25.3605408,High
40.73660523,-73.78501261,32,7.102925045,46.07249899,Yellow,Clear,0,-0.274086407,2,14,59.4111581,22.8979122,High
40.61246808,-73.86510261,255,23.64756426,41.40022092,Red,Fog,0,0.385990774,47,3,334.4660651,7.934205588,High
40.75914366,-73.76124826,73,35.77844844,34.14998336,Green,Rain,0,0.700093301,78,7,326.8988756,6.959872973,Medium
40.82840175,-73.97723418,290,71.72979678,93.78807685,Green,Snow,0,0.278936368,46,6,468.8083725,5.316364068,High
40.72644065,-73.92477409,64,30.37255655,52.25423666,Green,Rain,0,-0.650829144,38,7,130.3366161,22.02400323,Medium
40.84325386,-73.85496759,227,9.829207786,66.58037785,Green,Fog,0,0.215217915,80,18,302.5105807,14.36570066,High
40.87811349,-73.90767858,108,16.90965017,60.01276855,Green,Fog,0,-0.753515829,85,44,462.3362422,7.632273949,High
40.89801472,-73.77068934,147,48.04438286,88.88573212,Yellow,Rain,0,-0.324442144,73,7,379.3973124,6.659549368,High
40.86351193,-73.99407212,240,73.88975143,45.79108338,Green,Fog,0,0.707502505,85,25,413.2381665,19.00447793,High
40.62475177,-73.86823862,163,48.96496635,78.92138086,Yellow,Rain,0,0.289129005,63,30,104.4108166,20.54853135,Medium
40.8647935,-73.80100196,106,79.47032655,92.78877662,Red,Clear,1,0.275796414,45,6,439.0074141,11.09710954,High
40.60801617,-73.79448095,153,56.50399572,83.05793357,Yellow,Clear,0,0.092805181,20,29,451.2697669,23.77825429,High
40.60962569,-73.96643145,188,21.50569087,65.8625788,Red,Fog,0,-0.491912526,51,3,477.5712336,23.47343564,Medium
40.89033217,-73.78873026,31,23.5313464,52.20646507,Yellow,Fog,1,-0.816854026,32,6,399.6993404,29.71628614,High
40.80774848,-73.75984214,215,41.04712016,91.86830005,Yellow,Snow,0,-0.94492595,12,6,218.1194392,16.97355548,High
40.80176731,-73.84532084,234,52.30002885,13.80862089,Red,Snow,1,-0.874504813,97,38,297.1594942,27.33534476,High
40.64866098,-73.72668524,199,44.88799719,17.45173404,Red,Fog,0,-0.378364716,41,12,120.7665742,6.047654208,Medium
40.65206512,-73.86667486,90,66.95479037,99.23503069,Green,Fog,1,0.514940291,69,42,60.88200058,25.58750022,High
40.7323178,-73.81479881,154,36.89617186,20.24518765,Red,Snow,0,0.696321309,60,2,264.8084514,11.42894619,Medium
40.79001285,-73.91529919,28,64.4022995,40.26524908,Green,Rain,0,0.724785972,53,19,449.7718866,29.62813526,Low
40.69769673,-73.92952947,85,8.59587083,42.19615482,Green,Fog,0,0.911449886,17,19,345.5475627,10.31548226,High
40.71465655,-73.94618671,236,62.26163371,11.98240813,Yellow,Snow,0,0.876571142,37,25,305.2182206,15.10895405,High
40.79740483,-73.96507716,191,43.10038799,32.05204986,Green,Snow,0,-0.705398479,19,21,199.6067635,9.524100769,Medium
40.86087372,-73.7377253,230,23.50117495,68.43424525,Yellow,Rain,0,-0.963664972,91,22,356.0139841,28.19776408,High
40.79125481,-73.8507007,41,29.70610812,48.78079268,Green,Fog,0,0.672869531,15,13,374.9939338,11.64053194,Medium
40.77652145,-73.93747156,200,59.30579002,23.5678669,Yellow,Clear,0,-0.438651025,42,29,64.17828464,20.88905928,Medium
40.8027378,-73.94734198,266,23.49098386,86.54417256,Yellow,Fog,1,0.792239161,39,12,456.5324091,9.824501572,High
40.81602186,-73.85087216,10,67.36094923,50.06105462,Red,Clear,0,0.584425235,94,23,274.5953325,28.94826469,Medium
40.82742909,-73.81778337,65,66.30534208,86.83143877,Red,Rain,1,-0.371869548,38,38,112.9910479,16.57987151,High
40.69889079,-73.80633815,148,11.73142981,33.52065108,Yellow,Rain,1,0.708631002,54,31,226.8890242,17.34381481,High
40.71913732,-73.85758737,298,8.080132583,97.86531004,Yellow,Snow,0,0.931535914,47,9,115.4093386,23.36642169,High
40.73409968,-73.89848281,132,40.46701903,53.17162209,Red,Snow,0,0.779503875,67,42,410.4975659,24.10400885,Medium
40.66762498,-73.97481501,247,70.32454941,65.70617671,Red,Clear,0,-0.160982204,66,11,282.4098219,19.49956452,High
40.80583405,-73.77340216,148,68.22699953,60.66803584,Yellow,Rain,0,-0.828770417,90,14,157.9308657,17.72095443,Medium
40.61507071,-73.75674344,127,67.59986633,32.1176624,Green,Snow,0,0.227893405,53,33,284.6733228,22.67893339,Medium
40.88485516,-73.90318678,18,42.19375973,39.22297976,Green,Clear,0,-0.865833851,4,35,377.2082617,20.86739646,Low
40.64492229,-73.83901309,97,33.84066175,75.92983806,Green,Rain,0,0.528911381,31,36,494.0319222,18.9687824,Medium
40.85235157,-73.79610127,59,7.373230313,89.97017702,Yellow,Rain,0,-0.94762137,76,37,259.2191066,22.02013803,High
40.85032523,-73.99317512,251,30.46659733,60.37903006,Yellow,Clear,0,-0.546272415,87,22,399.4908554,7.772471418,High
40.7629737,-73.8618848,264,47.00287368,99.12494736,Red,Clear,0,0.62033077,36,38,173.0917671,16.78783932,High
40.75788292,-73.92029802,149,26.68514324,97.8726794,Red,Snow,0,0.824253207,92,34,346.0778671,15.5358407,High
40.73731938,-73.96337071,235,31.49924274,52.00927281,Yellow,Fog,0,0.127836844,67,45,52.68133677,14.05572514,High
40.86626895,-73.81514525,176,5.732537514,31.23494052,Red,Rain,0,-0.193572625,17,3,269.6067116,5.444402309,High
40.67463438,-73.75044597,295,61.81645424,44.31211096,Green,Clear,0,-0.011195171,69,6,183.3197137,18.16813433,High
40.74199366,-73.91390002,113,65.2569444,44.32563062,Yellow,Fog,0,0.949919728,63,48,376.0722033,11.68618999,Medium
40.71965092,-73.97644756,61,76.04155299,32.88891632,Red,Snow,0,-0.689756046,21,16,107.9225441,10.21630512,Low
40.60869375,-73.71770336,39,56.86477784,88.57142322,Green,Clear,1,-0.847172029,19,9,449.3475869,16.18118748,High
40.69735223,-73.81373372,218,52.81358701,12.42687973,Red,Fog,1,0.473986749,88,23,253.5846266,28.45998836,High
40.78606772,-73.92952131,133,25.20070966,86.97295703,Yellow,Snow,0,-0.666116933,81,19,233.0700036,23.96546498,High
40.72430967,-73.72403052,169,66.80955852,19.39741963,Yellow,Clear,0,-0.556252718,93,27,343.0144913,21.3216457,Medium
40.62137868,-73.81626249,192,25.9034814,39.43158365,Yellow,Fog,0,-0.967587276,8,45,67.00031461,13.9615779,Medium
40.69639965,-73.80429352,41,21.92342878,69.38643441,Green,Fog,0,0.719367264,67,42,138.1091201,19.41528751,Medium
40.7259877,-73.98400263,208,79.51493921,78.10206487,Green,Snow,0,-0.957181018,78,12,485.9795515,10.57255049,High
40.64596419,-73.75799293,100,42.42765796,43.64131488,Yellow,Clear,0,0.391171862,2,39,364.091207,27.82199187,Low
40.70576583,-73.76282558,190,40.4293356,73.27430908,Yellow,Rain,0,-0.82779155,65,49,421.8148537,15.28818167,Medium
40.69904919,-73.90892972,152,47.38857599,98.26024464,Red,Rain,0,-0.411064726,30,37,141.7185075,21.8564616,High
40.68534093,-73.88143546,260,16.76866014,61.76263119,Red,Fog,0,0.299202382,20,24,251.3146391,14.63705549,High
40.70402934,-73.87488864,192,57.46825918,90.77002952,Green,Clear,1,0.137816974,59,32,125.4164617,5.270047525,High
40.83759497,-73.70029864,165,64.28687791,84.96718445,Green,Snow,0,0.876514131,96,3,452.3513695,13.67848097,High
40.85528783,-73.83861965,161,18.21359337,78.12005275,Yellow,Fog,1,0.683877545,9,17,151.9185415,22.54748565,High
40.64153961,-73.94902488,67,33.33447196,11.08053852,Yellow,Fog,0,0.197368096,22,0,124.7126289,11.90415988,Medium
40.73452401,-73.73181511,254,74.71284627,42.86957403,Green,Fog,1,-0.025456029,80,36,440.7409601,25.9638053,High
40.72205553,-73.72978423,190,18.24971191,64.68357872,Red,Rain,0,0.702815636,64,39,169.1880975,28.3354868,High
40.73592689,-73.71944737,182,75.84276558,66.94540909,Red,Snow,0,0.195973417,51,33,233.4608235,14.0225936,Medium
40.86503726,-73.98401205,262,57.22635633,34.80082901,Yellow,Clear,0,-0.137052874,72,27,161.2999911,9.929930563,High
40.71307078,-73.83224426,175,47.18320283,24.31546675,Green,Rain,0,-0.806543069,34,16,208.9984262,26.5496966,Medium
40.82211267,-73.85329377,12,29.85494057,78.35209057,Green,Rain,0,0.750916216,78,26,382.2407913,28.80395989,Medium
40.61293518,-73.90827531,181,14.85454891,84.76487576,Green,Rain,1,-0.48516663,4,4,286.8052125,13.58997234,High
40.76359653,-73.96973879,98,28.15436904,94.54328154,Green,Fog,0,0.983237706,54,8,445.9692377,9.367725119,High
40.76591087,-73.74354327,66,36.37705712,64.51411506,Green,Snow,0,0.668430393,27,37,211.2174267,13.32810359,Medium
40.61611066,-73.95051475,214,14.15881186,74.59767942,Green,Clear,1,0.122454944,6,5,416.5546173,14.70996947,High
40.66179642,-73.70087788,214,24.48710829,17.73169475,Green,Snow,0,0.999017932,5,22,244.2010913,11.58628251,High
40.88739942,-73.8143149,35,68.65757438,11.45272387,Red,Snow,0,-0.364611158,93,7,111.7097061,23.64712431,Low
40.87458334,-73.84391347,51,17.37191694,84.2960365,Green,Snow,0,-0.699407957,66,37,483.6264952,19.57324187,High
40.60584739,-73.71657356,160,14.38819819,42.91111368,Green,Snow,0,-0.422512215,7,49,379.3180993,24.94614646,High
40.60662647,-73.73975747,255,16.3220772,56.18798532,Yellow,Snow,0,0.029002141,72,42,369.1763884,16.96894047,High
40.70872559,-73.76462429,202,25.25194802,87.47530888,Green,Snow,0,0.144640467,92,18,135.2545598,18.43000483,High
40.71820705,-73.78985589,148,10.67113936,88.6850631,Red,Fog,0,0.991357468,67,19,297.3568945,27.16600782,High
40.68782883,-73.98309343,36,41.19146678,95.89150991,Yellow,Snow,0,-0.38261274,45,46,369.7784278,14.79371847,High
40.85530229,-73.88670366,51,76.93898743,40.65487882,Yellow,Fog,0,-0.402270728,13,22,374.5247921,10.5511503,Low
40.60464571,-73.74077981,263,67.33921077,47.74960013,Red,Rain,0,0.47951306,32,4,60.10519879,22.88853228,High
40.81536476,-73.91383593,163,30.53169767,63.43163651,Red,Snow,0,-0.277052316,15,25,362.0327268,9.49033902,Medium
40.87226037,-73.89539533,114,50.98320735,99.16819585,Red,Clear,0,0.396200043,47,34,239.5140628,15.57927344,High
40.73368553,-73.70990347,14,55.61312686,51.36299337,Red,Clear,0,-0.761152753,59,39,188.0373939,10.40148546,Medium
40.87417635,-73.90773463,140,19.17555972,50.69374682,Green,Fog,0,-0.852082146,32,28,172.8741121,27.51472579,High
40.70010098,-73.71264568,161,54.68226756,45.08694152,Green,Rain,0,-0.783808172,10,23,430.6499158,29.23980128,Medium
40.69962551,-73.80852993,216,6.604043773,21.15842473,Yellow,Rain,0,-0.06282365,59,30,74.68322881,29.48494037,High
40.64197906,-73.84062252,271,63.35465227,52.97980715,Red,Fog,0,0.73719728,64,12,475.9544908,23.00856953,High
40.7184288,-73.78502862,216,74.66014554,62.62205896,Yellow,Snow,0,0.178774081,33,45,265.3574073,12.99066002,High
40.69682102,-73.82717048,267,35.50363346,90.17401614,Yellow,Clear,0,0.098988898,54,35,272.6104259,23.77454799,High
40.75047587,-73.95553096,131,48.57688691,19.38823167,Red,Rain,0,0.579848695,71,15,187.1193723,28.21158836,Medium
40.60686766,-73.78944319,152,39.99037273,20.92554329,Yellow,Rain,0,-0.735804877,70,25,439.6149926,8.185497828,Medium
40.71381006,-73.86364569,13,71.60932086,74.70528817,Yellow,Clear,0,-0.536014377,31,13,266.6444578,26.79505841,Medium
40.71598105,-73.80778797,238,61.22347655,59.74282002,Green,Clear,0,-0.544108522,31,13,130.0774113,19.47668255,High
40.82448198,-73.80488639,110,71.50550448,11.32567097,Yellow,Rain,0,-0.816031519,98,17,215.8812466,10.7223983,Medium
40.65399283,-73.77181935,205,49.3007292,24.69780726,Yellow,Fog,0,-0.274985072,16,14,342.1898109,14.16290491,High
40.80166761,-73.81034855,117,13.36548864,55.06984979,Yellow,Clear,0,0.789820519,88,2,67.03213369,7.764113711,High
40.82654062,-73.89004817,157,61.40248579,46.67089204,Green,Fog,0,0.447532029,60,40,494.2678709,13.46971464,Medium
40.70160002,-73.71846238,41,19.53256852,73.77371525,Red,Rain,1,0.789622393,93,25,208.7472205,25.96545783,High
40.73651994,-73.82080674,65,75.99725541,57.35210043,Red,Clear,0,0.428357198,41,41,442.7652402,24.74257868,Medium
40.86354835,-73.84851276,231,24.74688703,94.44589657,Yellow,Snow,0,-0.568357144,7,43,156.9913118,27.30430914,High
40.65539762,-73.94635591,279,55.81385861,14.29274773,Red,Fog,0,0.541770772,29,26,427.1294597,6.430239277,High
40.66911556,-73.77311681,55,66.27509327,89.06151768,Green,Fog,0,0.805678426,87,26,77.03027682,10.2331869,High
40.7716041,-73.76332126,233,31.76153274,36.16048111,Yellow,Snow,0,-0.868976035,62,45,67.60177839,21.05126583,High
40.63479417,-73.7056804,265,52.5476191,30.69126291,Green,Clear,0,-0.235974821,74,30,383.169374,24.49841085,High
40.81280227,-73.72379958,41,36.70056038,69.40091323,Yellow,Snow,0,-0.882757802,6,30,458.2589337,12.63614311,Medium
40.86915595,-73.93670991,87,49.12986742,79.14198701,Red,Fog,0,0.709771378,44,5,125.8294813,22.44397254,Medium
40.61697932,-73.96262394,84,65.89252868,39.97440756,Red,Rain,0,0.415936688,51,35,84.92407777,9.953613333,Low
40.60036589,-73.84600989,179,57.09543778,94.80853647,Red,Clear,0,-0.887731829,70,30,245.5975102,29.9516305,High
40.70692307,-73.99980516,51,46.07607351,23.09120639,Red,Snow,0,-0.727490162,93,12,345.3652398,27.56333685,Low
40.79616635,-73.9209116,107,74.03314513,95.50116956,Yellow,Fog,0,0.869560121,75,21,373.2815458,5.003786952,High
40.69591894,-73.85451043,86,61.02331492,55.18859286,Green,Snow,0,0.062261773,7,16,122.7546055,10.21207705,Medium
40.6281306,-73.8406859,144,22.91312358,74.7621932,Green,Fog,0,0.486881094,97,6,80.76065045,23.87846065,Medium
40.8958858,-73.94815071,182,27.72279298,54.22641683,Green,Clear,0,0.040044338,20,17,417.1874583,27.56058787,Medium
40.78572972,-73.91941861,284,49.49363367,16.37827374,Red,Fog,0,0.988852905,88,36,212.4768713,16.77848937,High
40.63148685,-73.86915341,118,45.5380053,25.57060386,Green,Rain,0,0.856391238,50,28,170.4646826,8.862311407,Medium
40.64191627,-73.80550535,232,11.76371377,83.24350103,Green,Fog,0,-0.554409183,69,1,171.7855532,23.56556477,High
40.62119754,-73.82411759,64,10.00271724,50.10229292,Red,Snow,0,-0.674679223,75,33,86.96450245,23.07042129,High
40.61646329,-73.79353915,293,9.808083972,56.45666199,Green,Fog,1,0.338986923,12,23,224.8140909,23.04705258,High
40.77317138,-73.78584489,162,25.54212608,22.47393399,Red,Snow,0,-0.069488443,74,37,421.7045133,18.61825364,Medium
40.79564885,-73.86514124,113,65.69439191,80.62829391,Yellow,Clear,0,0.965811762,93,43,77.00366136,28.91455946,High
40.84197845,-73.91651805,99,68.18893404,23.39802118,Green,Fog,0,0.376552986,97,29,426.8316354,27.55277777,Low
40.78498331,-73.76268439,206,44.30172671,92.36751892,Green,Rain,0,-0.203991352,9,46,112.5915478,10.67872405,High
40.81041289,-73.82522562,228,14.78836815,80.02724074,Red,Snow,0,-0.791142632,37,2,161.9764301,10.62374611,High
40.81095588,-73.90107902,48,63.91290338,17.65022863,Red,Clear,1,-0.784484652,71,2,226.9958871,7.547076491,High
40.89453288,-73.72468451,292,37.97468876,88.24326727,Red,Fog,0,0.250080952,89,14,129.6601555,21.26379512,High
40.60927519,-73.94810122,54,66.94604047,78.07867764,Yellow,Fog,0,0.890050561,65,21,64.94714708,25.14433751,Medium
40.74891049,-73.82023191,270,61.08316733,35.69730125,Red,Fog,0,-0.612098577,89,16,237.0656057,24.45058007,High
40.82647705,-73.98646063,41,64.21976991,46.37079783,Yellow,Rain,0,0.396404526,26,34,367.9889363,29.35991054,Low
40.80146352,-73.91097328,168,51.3314334,64.57640167,Yellow,Snow,0,0.53785496,1,3,463.4271992,28.21079333,Medium
40.61941744,-73.99913975,104,40.05444794,29.26545136,Yellow,Snow,0,0.200877575,35,44,123.4713206,11.00200915,Medium
40.84301037,-73.94930284,80,29.40883515,98.43727056,Green,Rain,0,0.914809129,16,12,76.41297954,7.177602384,High
40.76094602,-73.72386449,169,19.53794249,64.71425404,Red,Fog,0,0.070525228,34,21,219.3586382,25.39112447,High
